SYMPTOM_ID,SYMPTOM_NAME
11224,SARS-CoV-2 sepsis
11225,Biliary tract infection fungal
11226,Pancreatic operation
11227,Administration site hypoaesthesia
11228,Tracheal neoplasm
11229,Oropharyngeal swelling
11230,Cox-Maze procedure
11231,Neutrophil/lymphocyte ratio decreased
11232,Mediastinal mass
11233,Computerised tomogram pancreas normal
11234,Unevaluable investigation
11235,Hereditary ataxia
11236,Ultrasound urinary system
11237,Breast implant palpable
11238,Urine amphetamine positive
11239,Oral hyperaesthesia
11240,Mesenteric panniculitis
11241,Soft tissue neoplasm
11242,Joint vibration
11243,Encephalitis post measles
11244,Shoulder girdle pain
11245,CSF lactate dehydrogenase decreased
11246,Maternal body mass index
11247,Paranasal mucopyocoele
11248,Biopsy lung
11249,Cardiac therapeutic procedure
11250,Urine electrophoresis normal
11251,Albuminuria
11252,Harlequin syndrome
11253,Asthma exercise induced
11254,Vesicoureteral reflux surgery
11255,Fungal disease carrier
11256,Interferon gamma normal
11257,Bone metabolism disorder
11258,Computerised tomogram normal
11259,Coronavirus test positive
11260,Documented hypersensitivity to administered drug
11261,Gallbladder cholesterolosis
11262,Encephalitis meningococcal
11263,Aphagia
11264,Pharyngoscopy
11265,Electrolyte imbalance
11266,Administration site rash
11267,Multiple sclerosis pseudo relapse
11268,Proctitis
11269,Acquired factor V deficiency
11270,Atrophy of tongue papillae
11271,Negativism
11272,Respiratory fume inhalation disorder
11273,Joint adhesion
11274,Incorrect dose administered by product
11275,Drug resistance
11276,Small cell carcinoma
11277,Mastoid disorder
11278,Muscle hypertrophy
11279,Bence Jones protein urine present
11280,Paraneoplastic neurological syndrome
11281,Viral sinusitis
11282,Cleft palate
11283,Reflex test normal
11284,Tyrosine kinase mutation assay
11285,Abdominal pain lower
11286,Fibrinolysis abnormal
11287,Marital problem
11288,Amyotrophic lateral sclerosis gene carrier
11289,Plateletpheresis
11290,Prerenal failure
11291,Total lung capacity decreased
11292,Cystogram abnormal
11293,Thyroid neoplasm
11294,Retinopathy of prematurity
11295,Bone abscess
11296,Blood aldosterone decreased
11297,Herpes simplex meningoencephalitis
11298,Subvalvular aortic stenosis
11299,Cardiac index
11300,Pleural infection
11301,Biopsy intestine
11302,Bone decalcification
11303,Parietal cell antibody negative
11304,Lung diffusion test abnormal
11305,Abnormal loss of weight
11306,Injection site irritation
11307,Biopsy spinal cord normal
11308,Vaccine bacteria shedding
11309,Precancerous condition
11310,Bladder dilatation
11311,Anaemia haemolytic autoimmune
11312,Haemoglobin E
11313,Protein S decreased
11314,Diabetic cheiroarthropathy
11315,Eye haemorrhage
11316,Limb immobilisation
11317,Anaesthetic complication neurological
11318,Drain removal
11319,Cystitis bacterial
11320,Dizziness
11321,PCO2 abnormal
11322,Acute febrile neutrophilic dermatosis
11323,Chemocauterisation
11324,Restless arm syndrome
11325,Echopraxia
11326,Foot amputation
11327,Vascular operation
11328,Ileocolectomy
11329,Accidental death
11330,Complement factor abnormal
11331,Coxsackie virus test negative
11332,Shoulder arthroplasty
11333,Haemophilia
11334,Primary progressive multiple sclerosis
11335,Illness anxiety disorder
11336,Retroperitoneal effusion
11337,Pulmonary valve replacement
11338,Streptobacillus test positive
11339,Retinal vascular disorder
11340,MERS-CoV test negative
11341,Renal amyloidosis
11342,Electrocardiogram P wave abnormal
11343,Angiogram pulmonary
11344,HLA-B*27 assay
11345,Haemorrhagic fever with renal syndrome
11346,Escherichia sepsis
11347,Thoracic cavity lavage
11348,Laser therapy
11349,Hookworm infection
11350,Skin inflammation
11351,Oesophageal rupture
11352,Chest expansion decreased
11353,Dental gangrene
11354,Hyperkeratosis
11355,Vasoplegia syndrome
11356,Unequal limb length
11357,Salivary duct obstruction
11358,Blood growth hormone decreased
11359,Spinal cord ischaemia
11360,Mitochondrial myopathy acquired
11361,Progesterone
11362,Vessel puncture site bruise
11363,Pancreatic carcinoma
11364,Macular ischaemia
11365,Cupping therapy
11366,Retinal neovascularisation
11367,Foraminotomy
11368,Amniotic membrane rupture test negative
11369,Herpes ophthalmic
11370,Genital herpes zoster
11371,Dermatitis contact
11372,Orbital haemorrhage
11373,Drug screen positive
11374,Interleukin level
11375,Adjustment disorder with mixed disturbance of emotion and conduct
11376,Pachyonychia congenita
11377,Cerebellar tumour
11378,Venous stasis
11379,Necrotic angiodermatitis
11380,Glasgow coma scale normal
11381,Weber's syndrome
11382,Retinal artery spasm
11383,West Nile virus test negative
11384,Periodic acid Schiff stain
11385,Cycloplegic refraction
11386,Scedosporium infection
11387,Leukoerythroblastic anaemia
11388,Staphylococcal infection
11389,Electrocardiogram QT shortened
11390,Marcus Gunn syndrome
11391,Posterior capsule opacification
11392,Thyroxine decreased
11393,Alpha-2 macroglobulin
11394,Glucose-6-phosphate dehydrogenase deficiency
11395,Hypothyroidic goitre
11396,Slit-lamp tests normal
11397,Blood phosphorus normal
11398,Pharyngeal leukoplakia
11399,Death
11400,Purpura non-thrombocytopenic
11401,Death of relative
11402,Nasal turbinate hypertrophy
11403,Substance-induced psychotic disorder
11404,Vaginal removal of intrauterine foreign body
11405,Aphakia
11406,Aortic intramural haematoma
11407,Congenital haematological disorder
11408,Peripancreatic fluid collection
11409,Abdominal hernia obstructive
11410,Product reconstitution issue
11411,Visceral congestion
11412,Bacterial toxaemia
11413,ALK gene rearrangement assay
11414,Product administered to patient of inappropriate age
11415,Conjunctival granuloma
11416,Mouth breathing
11417,Blood ethanol
11418,Diabetic retinal oedema
11419,Collagen disorder
11420,Amylase increased
11421,Familial risk factor
11422,Blood albumin abnormal
11423,Alveolar-arterial oxygen gradient
11424,Follicular lymphoma stage I
11425,T-cell lymphoma stage IV
11426,Gastric ulcer haemorrhage
11427,Endocardial disease
11428,Azoospermia
11429,Hollow visceral myopathy
11430,Herpes simplex encephalitis
11431,Corrective lens user
11432,Breast feeding
11433,Lupus enteritis
11434,Coxsackie virus serology test positive
11435,Cardiac operation
11436,Vital dye staining cornea absent
11437,Scan with contrast
11438,Blood immunoglobulin A
11439,Aspartate aminotransferase increased
11440,Brain operation
11441,Viral tracheitis
11442,Removal of external fixation
11443,Abdominoplasty
11444,Immunoglobulin clonality assay
11445,Immunoelectrophoresis
11446,Atrial escape rhythm
11447,Gastric fluid analysis
11448,Amplified musculoskeletal pain syndrome
11449,Alpha-1 acid glycoprotein
11450,Application site movement impairment
11451,Phonophobia
11452,Antimicrobial susceptibility test sensitive
11453,Lack of administration site rotation
11454,Abnormal involuntary movement scale
11455,Carotid artery bypass
11456,Disease progression
11457,Urinary tract infection viral
11458,Eye haemangioma
11459,Shock hypoglycaemic
11460,Patient dissatisfaction with treatment
11461,Gingival discomfort
11462,Toxic cardiomyopathy
11463,Perichondritis
11464,Benign uterine neoplasm
11465,Diastema
11466,Urethral bulking agent injection
11467,Pseudomonas test
11468,Beta 2 microglobulin urine increased
11469,Urine alcohol test positive
11470,ACTH stimulation test normal
11471,Beta 2 microglobulin abnormal
11472,Neck deformity
11473,Extremity necrosis
11474,Parvovirus B19 test
11475,Oophoritis
11476,Biopsy lung normal
11477,Basal ganglia infarction
11478,Cardiac complication associated with device
11479,Maculopathy
11480,Bladder scan
11481,Bacille Calmette-Guerin scar reactivation
11482,Epidemic polyarthritis
11483,Paraneoplastic pemphigus
11484,HLA-B*5801 assay
11485,Anion gap normal
11486,Plague
11487,Negative thoughts
11488,Urogram
11489,Administration related reaction
11490,Oropharyngeal gonococcal infection
11491,Cervical diathermy
11492,Nodular vasculitis
11493,Biopsy muscle normal
11494,Post lumbar puncture syndrome
11495,Adactyly
11496,Intestinal transit time decreased
11497,Obliterative bronchiolitis
11498,Red blood cell agglutination
11499,Cardiothoracic ratio increased
11500,Vena cava injury
11501,Peyronie's disease
11502,Radiculitis lumbosacral
11503,Cervix carcinoma stage IV
11504,Apallic syndrome
11505,Medulloblastoma
11506,Xerophthalmia
11507,Early retirement
11508,Polyneuropathy chronic
11509,Allergic bronchopulmonary mycosis
11510,Autoimmune hepatitis
11511,Fascial infection
11512,Oral mucosal petechiae
11513,Exercise lack of
11514,Cardiopulmonary exercise test
11515,Microlithiasis
11516,Thyroiditis
11517,Transplant evaluation
11518,Spinal cord drainage
11519,Thyroid gland cancer
11520,Anovulatory cycle
11521,Pyloromyotomy
11522,Brain natriuretic peptide normal
11523,Poor quality product administered
11524,Iodine uptake normal
11525,Bone anchored hearing aid implantation
11526,Acid hemolysin test
11527,Enanthema
11528,Colour vision tests
11529,Angiogram pulmonary abnormal
11530,Hypomenorrhoea
11531,Electrolyte substitution therapy
11532,Prothrombin consumption time prolonged
11533,X-linked chromosomal disorder
11534,Breast milk discolouration
11535,Testicular embryonal carcinoma
11536,Injection site fibrosis
11537,Heart injury
11538,Nerve conduction studies
11539,Muscle mass
11540,Alcohol test positive
11541,Rash pruritic
11542,Lymphocyte stimulation test positive
11543,Meningitis cryptococcal
11544,Upper motor neurone lesion
11545,CSF culture positive
11546,Delayed umbilical cord clamping
11547,Gastroenteritis eosinophilic
11548,Vitreous prolapse
11549,Lymphocyte transformation test negative
11550,Encapsulation reaction
11551,Vaccination site dermatitis
11552,Blood immunoglobulin D increased
11553,Lichenoid keratosis
11554,Benign congenital hypotonia
11555,Reflex test
11556,Spinal nerve stimulator implantation
11557,Arteriovenous fistula site complication
11558,Procalcitonin increased
11559,Medical device site discomfort
11560,Amniotic fluid index decreased
11561,Trigger finger
11562,Abdominal wall haematoma
11563,CD8 lymphocytes increased
11564,SARS-CoV-1 test
11565,Endocrine hypertension
11566,Chondrosarcoma
11567,May-Thurner syndrome
11568,Expulsion of medication
11569,Paravalvular regurgitation
11570,Renal function test normal
11571,Varicose veins of abdominal wall
11572,Naevoid melanoma
11573,Artificial skin graft
11574,Astrovirus test
11575,Paraneoplastic pleural effusion
11576,Takayasu's arteritis
11577,Alveolar rhabdomyosarcoma
11578,Thymus hypoplasia
11579,Cerebral ventricular rupture
11580,Polyneuropathy alcoholic
11581,Bone marrow depression
11582,Tri-iodothyronine free increased
11583,Femoral artery occlusion
11584,Oropharyngeal plaque
11585,Prothrombin time
11586,Laryngeal nerve dysfunction
11587,Hepatic neoplasm
11588,Device related thrombosis
11589,Ophthalmoplegic migraine
11590,Medical device removal
11591,Ultrasound biliary tract normal
11592,Cardiac telemetry
11593,Upper respiratory tract infection bacterial
11594,Bladder spasm
11595,Cervix oedema
11596,Cold compress therapy
11597,Leukaemia
11598,Immune-mediated pneumonitis
11599,Blood test
11600,Carboxyhaemoglobin normal
11601,Anti-islet cell antibody
11602,Enterovirus myocarditis
11603,Bilateral breast buds
11604,Laboratory test interference
11605,Blood antidiuretic hormone decreased
11606,Atopic keratoconjunctivitis
11607,Pharyngotonsillitis
11608,Dermal filler injection
11609,Hepatitis B
11610,Polypectomy
11611,Thoracic operation
11612,Food poisoning
11613,Leukaemia recurrent
11614,Neuro-ophthalmological test normal
11615,Blood lactic acid normal
11616,Investigation normal
11617,Glaucoma
11618,Lymphocytic leukaemia
11619,Gallbladder cancer metastatic
11620,Congenital hyperthyroidism
11621,Francisella test
11622,Childhood asthma
11623,Lymphangioma
11624,Helicobacter gastritis
11625,Anti-HBc antibody positive
11626,Base excess decreased
11627,Listeria test
11628,Bladder injury
11629,Mucinous adenocarcinoma of appendix
11630,Developmental glaucoma
11631,Hyperventilation
11632,Protein urine
11633,Myxoid liposarcoma
11634,Globotriaosylceramide increased
11635,Biopsy ovary
11636,Vitamin B12 increased
11637,Swollen joint count
11638,Rhinorrhoea
11639,Laryngeal tremor
11640,Bromhidrosis
11641,Burn oral cavity
11642,Nail operation
11643,Lower motor neurone lesion
11644,Suspected product contamination
11645,Dysplasia
11646,Actinomycosis
11647,Necrobiosis lipoidica diabeticorum
11648,Aeromonas test positive
11649,Splenic injury
11650,Hyper IgD syndrome
11651,Pseudolymphoma
11652,Urinary system x-ray normal
11653,Cytokine storm
11654,Stoma complication
11655,Von Willebrand's factor antigen abnormal
11656,Idiopathic intracranial hypertension
11657,Illiteracy
11658,Mood disorder due to a general medical condition
11659,Amaurosis
11660,Intentional product use issue
11661,Right ventricular hypertension
11662,Nail psoriasis
11663,Prothrombin level normal
11664,Acrodermatitis enteropathica
11665,Status asthmaticus
11666,Aminopyrine breathing test
11667,Stump appendicitis
11668,Meniere's disease
11669,Bleeding peripartum
11670,Metagenomic analysis
11671,Mesenteric arteriosclerosis
11672,Reaction to azo-dyes
11673,Inferiority complex
11674,Superior mesenteric artery syndrome
11675,Colloid brain cyst
11676,Injection site pallor
